Team,Year,Role,Name
Tampa Bay Buccaneers,1996,Offensive coordinator,Mike Shula
Tampa Bay Buccaneers,1996,Running backs,Tony Nathan
Tampa Bay Buccaneers,1996,Wide receivers,Charlie Williams
Tampa Bay Buccaneers,1996,Tight ends,Clyde Christensen
Tampa Bay Buccaneers,1996,Offensive line,Chris Foerster
Tampa Bay Buccaneers,1996,Offensive assistant,Ricky Porter
Tampa Bay Buccaneers,1996,Defensive coordinator,Monte Kiffin
Tampa Bay Buccaneers,1996,Defensive line,Rod Marinelli
Tampa Bay Buccaneers,1996,Linebackers,Lovie Smith
Tampa Bay Buccaneers,1996,Defensive assistant,Kevin O'Dea
Tampa Bay Buccaneers,1996,Special teams,Joe Marciano
Tampa Bay Buccaneers,1996,Strength and conditioning,Mark Asanovich
Tampa Bay Buccaneers,1996,Strength and conditioning assistant,Aaron Komarek
Tennessee Titans,1980,President,Bud Adams
Tennessee Titans,1980,General manager,Bum Phillips
Tennessee Titans,1980,Senior Vice President/Chief Administrative Officer,Ladd Herzeg
Tennessee Titans,1980,Assistant General Manager,Pat Peppler
Tennessee Titans,1980,Director of College Scouting,Joe Woolley
Tennessee Titans,1980,Head coach,Bum Phillips
Tennessee Titans,1980,Quarterbacks/Receivers,King Hill
Tennessee Titans,1980,Offensive Backs,Andy Bourgeois
Tennessee Titans,1980,Offensive Line,Joe Bugel
Tennessee Titans,1980,Defensive Coordinator,Ed Biles
Tennessee Titans,1980,Defensive Line,Wade Phillips
Tennessee Titans,1980,Linebackers,John Paul Young
Tennessee Titans,1980,Defensive Secondary,Bob Gambold
Tennessee Titans,1980,Special Teams,John Paul Young
Tennessee Titans,2005,Founder/owner/chairman of the board/president/CEO,Bud Adams
Tennessee Titans,2005,Executive VP/general manager/director of football operations,Floyd Reese
Tennessee Titans,2005,Director of player personnel,Rich Snead
Tennessee Titans,2005,Director of college scouting,Mike Ackerley
Tennessee Titans,2005,National coordinator of college scouting,C. O. Brocato
Tennessee Titans,2005,Director of pro scouting,Al Smith
Tennessee Titans,2005,Executive vice president/head coach,Jeff Fisher
Tennessee Titans,2005,Assistant head coach/offense,George Henshaw
Tennessee Titans,2005,Assistant head coach/linebackers,Dave McGinnis
Tennessee Titans,2005,Assistant head coach,Steve Watterson
Tennessee Titans,2005,Offensive coordinator,Norm Chow
Tennessee Titans,2005,Quarterbacks,Craig Johnson
Tennessee Titans,2005,Running backs,Sherman Smith
Tennessee Titans,2005,Wide receivers,Ray Sherman
Tennessee Titans,2005,Offensive line,Mike Munchak
Tennessee Titans,2005,Offensive assistant/quality control,Ned James
Tennessee Titans,2005,Defensive coordinator,Jim Schwartz
Tennessee Titans,2005,Defensive line,Jim Washburn
Tennessee Titans,2005,Defensive backs,Everett Withers
Tennessee Titans,2005,Safeties and nickel backs,Chuck Cecil
Tennessee Titans,2005,Special teams,Alan Lowry
Tennessee Titans,2005,Assistant special teams,Marty Galbraith
Tennessee Titans,2005,Strength and conditioning,Steve Watterson
Tennessee Titans,2000,Founder/owner/chairman of the board/CEO,Bud Adams
Tennessee Titans,2000,President/chief operating officer,Jeff Diamond
Tennessee Titans,2000,Executive vice president/general manager,Floyd Reese
Tennessee Titans,2000,Director of player personnel,Rich Snead
Tennessee Titans,2000,Executive vice president/head coach,Jeff Fisher
Tennessee Titans,2000,Assistant head coach/offense,George Henshaw
Tennessee Titans,2000,Offensive coordinator,Mike Heimerdinger
Tennessee Titans,2000,Running backs,Sherman Smith
Tennessee Titans,2000,Wide receivers,Steve Walters
Tennessee Titans,2000,Offensive line,Mike Munchak
Tennessee Titans,2000,Offensive assistant/quality control,Craig Johnson
Tennessee Titans,2000,Defensive coordinator,Gregg Williams
Tennessee Titans,2000,Defensive line,Jim Washburn
Tennessee Titans,2000,Linebackers/third down package,Jim Schwartz
Tennessee Titans,2000,Defensive backs,Jerry Gray
Tennessee Titans,2000,Defensive assistant/quality control,Ronnie Vinklarek
Tennessee Titans,2000,Special teams,Alan Lowry
Tennessee Titans,2000,Strength and conditioning,Steve Watterson
Tennessee Titans,2001,Founder/owner/chairman of the board/CEO,Bud Adams
Tennessee Titans,2001,President/chief operating officer,Jeff Diamond
Tennessee Titans,2001,Executive VP/general manager/director of football operations,Floyd Reese
Tennessee Titans,2001,Director of player personnel,Rich Snead
Tennessee Titans,2001,Director of college scouting,Mike Ackerley
Tennessee Titans,2001,National coordinator of college scouting,C. O. Brocato
Tennessee Titans,2001,Executive vice president/head coach,Jeff Fisher
Tennessee Titans,2001,Assistant head coach/offense,George Henshaw
Tennessee Titans,2001,Assistant head coach,Gunther Cunningham
Tennessee Titans,2001,Offensive coordinator,Mike Heimerdinger
Tennessee Titans,2001,Running backs,Sherman Smith
Tennessee Titans,2001,Wide receivers,Steve Walters
Tennessee Titans,2001,Offensive line,Mike Munchak
Tennessee Titans,2001,Offensive assistant/quality control,Craig Johnson
Tennessee Titans,2001,Defensive coordinator,Jim Schwartz
Tennessee Titans,2001,Defensive line,Jim Washburn
Tennessee Titans,2001,Linebackers,Gunther Cunningham
Tennessee Titans,2001,Defensive backs,Everett Withers
Tennessee Titans,2001,Defensive assistant/quality control,Chuck Cecil
Tennessee Titans,2001,Special teams,Alan Lowry
Tennessee Titans,2001,Strength and conditioning,Steve Watterson
Tennessee Titans,2001,Assistant strength and conditioning,Sammy Cribb
Tampa Bay Buccaneers,1985,Owner,Hugh Culverhouse
Tampa Bay Buccaneers,1985,Director of player personnel,Jim Gruden
Tampa Bay Buccaneers,1985,Head coach,Leeman Bennett
Tampa Bay Buccaneers,1985,Offensive line,Kim Helton
Tampa Bay Buccaneers,1985,Receivers,Larry Seiple
Tampa Bay Buccaneers,1985,Running backs,Vic Rapp
Tampa Bay Buccaneers,1985,Offensive/Film Assistant,Greg Brown
Tampa Bay Buccaneers,1985,Defensive coordinator,Doug Shively
Tampa Bay Buccaneers,1985,Defensive line,Don Lawrence
Tampa Bay Buccaneers,1985,Linebackers/Special Teams,Howard Tippett
Tampa Bay Buccaneers,1985,Defensive backs,Dick Roach
Tampa Bay Buccaneers,1985,Strength,Joe Diange
Tennessee Titans,2004,Founder/owner/chairman of the board/president/CEO,Bud Adams
Tennessee Titans,2004,Executive VP/general manager/director of football operations,Floyd Reese
Tennessee Titans,2004,Director of player personnel,Rich Snead
Tennessee Titans,2004,Director of college scouting,Mike Ackerley
Tennessee Titans,2004,National coordinator of college scouting,C. O. Brocato
Tennessee Titans,2004,Director of pro scouting,Al Smith
Tennessee Titans,2004,Executive vice president/head coach,Jeff Fisher
Tennessee Titans,2004,Assistant head coach/offense,George Henshaw
Tennessee Titans,2004,Offensive coordinator,Mike Heimerdinger
Tennessee Titans,2004,Quarterbacks,Craig Johnson
Tennessee Titans,2004,Running backs,Sherman Smith
Tennessee Titans,2004,Wide receivers,Steve Walters
Tennessee Titans,2004,Offensive line,Mike Munchak
Tennessee Titans,2004,Offensive assistant/quality control,Ned James
Tennessee Titans,2004,Defensive coordinator,Jim Schwartz
Tennessee Titans,2004,Defensive line,Jim Washburn
Tennessee Titans,2004,Linebackers,Dave McGinnis
Tennessee Titans,2004,Defensive backs,Everett Withers
Tennessee Titans,2004,Safeties and nickel backs,Chuck Cecil
Tennessee Titans,2004,Special teams,Alan Lowry
Tennessee Titans,2004,Strength and conditioning,Steve Watterson
Tennessee Titans,2002,Founder/owner/chairman of the board/CEO,Bud Adams
Tennessee Titans,2002,President/chief operating officer,Jeff Diamond
Tennessee Titans,2002,Executive VP/general manager/director of football operations,Floyd Reese
Tennessee Titans,2002,Director of player personnel,Rich Snead
Tennessee Titans,2002,Director of college scouting,Mike Ackerley
Tennessee Titans,2002,National coordinator of college scouting,C. O. Brocato
Tennessee Titans,2002,Executive vice president/head coach,Jeff Fisher
Tennessee Titans,2002,Assistant head coach/offense,George Henshaw
Tennessee Titans,2002,Assistant head coach/linebackers,Gunther Cunningham
Tennessee Titans,2002,Offensive coordinator,Mike Heimerdinger
Tennessee Titans,2002,Quarterbacks,Craig Johnson
Tennessee Titans,2002,Running backs,Sherman Smith
Tennessee Titans,2002,Wide receivers,Steve Walters
Tennessee Titans,2002,Offensive line,Mike Munchak
Tennessee Titans,2002,Offensive assistant/quality control,Ned James
Tennessee Titans,2002,Defensive coordinator,Jim Schwartz
Tennessee Titans,2002,Defensive line,Jim Washburn
Tennessee Titans,2002,Defensive backs,Everett Withers
Tennessee Titans,2002,Defensive assistant/quality control,Chuck Cecil
Tennessee Titans,2002,Special teams,Alan Lowry
Tennessee Titans,2002,Strength and conditioning,Steve Watterson
Tennessee Titans,2002,Assistant strength and conditioning,Sammy Cribb
Tennessee Titans,1999,Founder/owner/chairman of the board/CEO,Bud Adams
Tennessee Titans,1999,President/chief operating officer,Jeff Diamond
Tennessee Titans,1999,Executive vice president/general manager,Floyd Reese
Tennessee Titans,1999,Director of player personnel,Rich Snead
Tennessee Titans,1999,Head coach,Jeff Fisher
Tennessee Titans,1999,Assistant head coach/running game,George Henshaw
Tennessee Titans,1999,Offensive coordinator,Les Steckel
Tennessee Titans,1999,Quarterbacks,Bart Andrus
Tennessee Titans,1999,Running backs,Sherman Smith
Tennessee Titans,1999,Wide receivers,Steve Walters
Tennessee Titans,1999,Offensive line,Mike Munchak
Tennessee Titans,1999,Defensive coordinator,Gregg Williams
Tennessee Titans,1999,Defensive line,Jim Washburn
Tennessee Titans,1999,Linebackers,O'Neill Gilbert
Tennessee Titans,1999,Defensive backs,Jerry Gray
Tennessee Titans,1999,Defensive assistant/quality control,Jim Schwartz
Tennessee Titans,1999,Special teams,Alan Lowry
Tennessee Titans,1999,Strength and conditioning,Steve Watterson
Tampa Bay Buccaneers,1980,Owner,Hugh Culverhouse
Tampa Bay Buccaneers,1980,Head coach,John McKay
Tampa Bay Buccaneers,1980,Quarterbacks,Bill Nelsen
Tampa Bay Buccaneers,1980,Receivers,Boyd Dowler
Tampa Bay Buccaneers,1980,Running backs,George Chaump
Tampa Bay Buccaneers,1980,Offensive line,Bill Johnson
Tampa Bay Buccaneers,1980,Defensive coordinator/linebackers,Tom Bass
Tampa Bay Buccaneers,1980,Defensive line/chief assistant,Abe Gibron
Tampa Bay Buccaneers,1980,Secondary,Wayne Fontes
Tampa Bay Buccaneers,1980,Special teams coordinator,Phil Krueger
Tennessee Titans,2003,Founder/owner/chairman of the board/CEO,Bud Adams
Tennessee Titans,2003,President/chief operating officer,Jeff Diamond
Tennessee Titans,2003,Executive VP/general manager/director of football operations,Floyd Reese
Tennessee Titans,2003,Director of player personnel,Rich Snead
Tennessee Titans,2003,Director of college scouting,Mike Ackerley
Tennessee Titans,2003,National coordinator of college scouting,C. O. Brocato
Tennessee Titans,2003,Director of pro scouting,Al Smith
Tennessee Titans,2003,Executive vice president/head coach,Jeff Fisher
Tennessee Titans,2003,Assistant head coach/offense,George Henshaw
Tennessee Titans,2003,Assistant head coach,Gunther Cunningham
Tennessee Titans,2003,Offensive coordinator,Mike Heimerdinger
Tennessee Titans,2003,Quarterbacks,Craig Johnson
Tennessee Titans,2003,Running backs,Sherman Smith
Tennessee Titans,2003,Wide receivers,Steve Walters
Tennessee Titans,2003,Offensive line,Mike Munchak
Tennessee Titans,2003,Offensive assistant/quality control,Ned James
Tennessee Titans,2003,Defensive coordinator,Jim Schwartz
Tennessee Titans,2003,Defensive line,Jim Washburn
Tennessee Titans,2003,Linebackers,Gunther Cunningham
Tennessee Titans,2003,Defensive backs,Everett Withers
Tennessee Titans,2003,Defensive assistant/quality control,Chuck Cecil
Tennessee Titans,2003,Special teams,Alan Lowry
Tennessee Titans,2003,Strength and conditioning,Steve Watterson
Tennessee Titans,2003,Assistant strength and conditioning,Sammy Cribb
Washington Commanders,1980,Chairman of the Board/Chief Executive Officer,Jack Kent Cooke
Washington Commanders,1980,President,Edward Bennett Williams
Washington Commanders,1980,General Manager,Bobby Beathard
Washington Commanders,1980,Executive Assistant to the President,Bobby Mitchell
Washington Commanders,1980,Assistant General Manager,Joel Margolis
Washington Commanders,1980,Assistant General Manager,Dick Meyers
Washington Commanders,1980,Director of Player Personnel,Mike Allman
Washington Commanders,1980,Director of Pro Scouting,Kirk Mee
Washington Commanders,1980,Director of College Scouting,Dick Daniels
Washington Commanders,1980,Personnel Scouts,"Charley Casserly , Charley Taylor"
Washington Commanders,1980,Head Coach,Jack Pardee
Washington Commanders,1980,Special Assistant to Head Coach,Bob Bowser
Washington Commanders,1980,Offensive Coordinator,Joe Walton
Washington Commanders,1980,Running Backs,Fred O'Connor
Washington Commanders,1980,Tight Ends,John Hilton
Washington Commanders,1980,Offensive Line,Ray Callahan
Washington Commanders,1980,Defensive Coordinator/Defensive Line,Doc Urich
Washington Commanders,1980,Linebackers,George Dickson
Washington Commanders,1980,Defensive Secondary,Richie Petitbon
Washington Commanders,1980,Special Teams,John Hilton
Tennessee Titans,2011,Founder/owner/chairman/president/CEO,Bud Adams
Tennessee Titans,2011,Executive vice president/general manager,Mike Reinfeldt
Tennessee Titans,2011,Vice president of player personnel,Ruston Webster
Tennessee Titans,2011,Vice president of football operations,Lake Dawson
Tennessee Titans,2011,Vice president of football administration,Vincent Marino
Tennessee Titans,2011,Head coach,Mike Munchak
Tennessee Titans,2011,Offensive coordinator,Chris Palmer
Tennessee Titans,2011,Quarterbacks/pass game coordinator,Dowell Loggains
Tennessee Titans,2011,Running backs,Jim Skipper
Tennessee Titans,2011,Wide receivers,Dave Ragone
Tennessee Titans,2011,Tight ends,John Zernhelt
Tennessee Titans,2011,Offensive line,Bruce Matthews
Tennessee Titans,2011,Offensive line assistant,Art Valero
Tennessee Titans,2011,Offensive assistant/quality control,Charles London
Tennessee Titans,2011,Defensive coordinator,Jerry Gray
Tennessee Titans,2011,Defensive line,Tracy Rocker
Tennessee Titans,2011,Linebackers,Frank Bush
Tennessee Titans,2011,Secondary,Marcus Robertson
Tennessee Titans,2011,Secondary assistant,Curtis Fuller
Tennessee Titans,2011,Senior assistant,Dave McGinnis
Tennessee Titans,2011,Defensive assistant/quality control,Arthur Smith
Tennessee Titans,2011,Special teams,Alan Lowry
Tennessee Titans,2011,Special teams assistant,Chet Parlavecchio
Tennessee Titans,2011,Assistant head coach/strength and conditioning,Steve Watterson
Washington Commanders,2001,Owner,Daniel Snyder
Washington Commanders,2001,Vice president of player personnel,John Schneider
Washington Commanders,2001,Vice president of football operations,Pepper Rodgers
Washington Commanders,2001,Assistant general manager,Bobby Mitchell
Washington Commanders,2001,Head coach/director of football operations,Marty Schottenheimer
Washington Commanders,2001,Offensive coordinator,Jimmy Raye II
Washington Commanders,2001,Quarterbacks,Brian Schottenheimer
Washington Commanders,2001,Running backs,Hue Jackson
Washington Commanders,2001,Wide receivers,Richard Mann
Washington Commanders,2001,Tight ends,Tony Sparano
Washington Commanders,2001,Offensive line,Joe Pendry
Washington Commanders,2001,Offensive assistant/quality control,Pete Carmichael Jr.
Washington Commanders,2001,Defensive coordinator,Kurt Schottenheimer
Washington Commanders,2001,Defensive line,Mike Trgovac
Washington Commanders,2001,Linebackers,Greg Manusky
Washington Commanders,2001,Defensive backs,Jerry Holmes
Washington Commanders,2001,Defensive assistant,Bill Arnsparger
Washington Commanders,2001,Defensive assistant/quality control,Kirk Olivadotti
Washington Commanders,2001,Special teams,Mike Stock
Washington Commanders,2001,Strength and conditioning,Dave Redding
Washington Commanders,2001,Assistant strength and conditioning,Matt Schiotz
Tennessee Titans,1997,Owner/chairman of the board/president,Bud Adams
Tennessee Titans,1997,Executive vice–president/general manager,Floyd Reese
Tennessee Titans,1997,Director of player personnel,Rich Snead
Tennessee Titans,1997,Director of college scouting,Glenn Cumbee
Tennessee Titans,1997,Director of Regional Scouting,Mike Holovak
Tennessee Titans,1997,Head coach,Jeff Fisher
Tennessee Titans,1997,Offensive coordinator/quarterbacks,Les Steckel
Tennessee Titans,1997,Running backs,Sherman Smith
Tennessee Titans,1997,Wide receivers,Alan Lowry
Tennessee Titans,1997,Offensive line/tight ends,George Henshaw
Tennessee Titans,1997,Offensive line,Mike Munchak
Tennessee Titans,1997,Offensive assistant/quality control,Bart Andrus
Tennessee Titans,1997,Defensive coordinator,Gregg Williams
Tennessee Titans,1997,Defensive line,Rex Norris
Tennessee Titans,1997,Linebackers,O'Neill Gilbert
Tennessee Titans,1997,Defensive backs,Greg Brown
Tennessee Titans,1997,Defensive assistant/quality control,Jerry Gray
Tennessee Titans,1997,Special teams,Russ Purnell
Tennessee Titans,1997,Strength and conditioning,Steve Watterson
Washington Commanders,2000,Owner,Daniel Snyder
Washington Commanders,2000,Director of player personnel,Vinny Cerrato
Washington Commanders,2000,Assistant general manager,Bobby Mitchell
Washington Commanders,2000,Head coach,Norv Turner
Washington Commanders,2000,Pass game coordinator,Terry Robiskie
Washington Commanders,2000,Quarterbacks,Rich Olson
Washington Commanders,2000,Running backs,Kirby Wilson
Washington Commanders,2000,Tight ends,Pat Flaherty
Washington Commanders,2000,Offensive line,Russ Grimm
Washington Commanders,2000,Offensive assistant,Jason Verduzco
Washington Commanders,2000,Defensive coordinator,Ray Rhodes
Washington Commanders,2000,Defensive line,Rubin Carter
Washington Commanders,2000,Defensive line,Mike Trgovac
Washington Commanders,2000,Linebackers,Foge Fazio
Washington Commanders,2000,Defensive backs,Ron Meeks
Washington Commanders,2000,Defensive assistant,Kirk Olivadotti
Washington Commanders,2000,Special teams,LeCharls McDaniel
Washington Commanders,2000,Strength,Dan Riley
Washington Commanders,2000,Conditioning director,Jason Arapoff
Washington Commanders,2002,Owner,Daniel Snyder
Washington Commanders,2002,Vice president of football operations,Joe Mendes
Washington Commanders,2002,Vice president of football operations,Pepper Rodgers
Washington Commanders,2002,Assistant general manager,Bobby Mitchell
