from_coach_id,to_coach_id,team,year,from_role,to_role,edge_weight,edge_type
760,765,Tampa Bay Buccaneers,2021,Coordinator,Specialist Coach,1,hierarchical
289,726,Tampa Bay Buccaneers,2021,Coordinator,Specialist Coach,1,hierarchical
289,176,Tampa Bay Buccaneers,2021,Coordinator,Specialist Coach,1,hierarchical
289,758,Tampa Bay Buccaneers,2021,Coordinator,Specialist Coach,1,hierarchical
289,765,Tampa Bay Buccaneers,2021,Coordinator,Specialist Coach,1,hierarchical
756,726,Tampa Bay Buccaneers,2021,Coordinator,Specialist Coach,1,hierarchical
756,176,Tampa Bay Buccaneers,2021,Coordinator,Specialist Coach,1,hierarchical
756,758,Tampa Bay Buccaneers,2021,Coordinator,Specialist Coach,1,hierarchical
756,765,Tampa Bay Buccaneers,2021,Coordinator,Specialist Coach,1,hierarchical
757,760,Tampa Bay Buccaneers,2021,Head Coach,Coordinator,1,hierarchical
757,726,Tampa Bay Buccaneers,2021,Head Coach,Specialist Coach,1,hierarchical
757,289,Tampa Bay Buccaneers,2021,Head Coach,Coordinator,1,hierarchical
757,176,Tampa Bay Buccaneers,2021,Head Coach,Specialist Coach,1,hierarchical
757,758,Tampa Bay Buccaneers,2021,Head Coach,Specialist Coach,1,hierarchical
757,765,Tampa Bay Buccaneers,2021,Head Coach,Specialist Coach,1,hierarchical
757,756,Tampa Bay Buccaneers,2021,Head Coach,Coordinator,1,hierarchical
179,760,Tampa Bay Buccaneers,2021,Head Coach,Coordinator,1,hierarchical
179,726,Tampa Bay Buccaneers,2021,Head Coach,Specialist Coach,1,hierarchical
179,289,Tampa Bay Buccaneers,2021,Head Coach,Coordinator,1,hierarchical
179,176,Tampa Bay Buccaneers,2021,Head Coach,Specialist Coach,1,hierarchical
179,758,Tampa Bay Buccaneers,2021,Head Coach,Specialist Coach,1,hierarchical
179,765,Tampa Bay Buccaneers,2021,Head Coach,Specialist Coach,1,hierarchical
179,756,Tampa Bay Buccaneers,2021,Head Coach,Coordinator,1,hierarchical
180,760,Tampa Bay Buccaneers,2021,Head Coach,Coordinator,1,hierarchical
180,726,Tampa Bay Buccaneers,2021,Head Coach,Specialist Coach,1,hierarchical
180,289,Tampa Bay Buccaneers,2021,Head Coach,Coordinator,1,hierarchical
180,176,Tampa Bay Buccaneers,2021,Head Coach,Specialist Coach,1,hierarchical
180,758,Tampa Bay Buccaneers,2021,Head Coach,Specialist Coach,1,hierarchical
180,765,Tampa Bay Buccaneers,2021,Head Coach,Specialist Coach,1,hierarchical
180,756,Tampa Bay Buccaneers,2021,Head Coach,Coordinator,1,hierarchical
760,767,Tampa Bay Buccaneers,2022,Coordinator,Specialist Coach,1,hierarchical
760,769,Tampa Bay Buccaneers,2022,Coordinator,Specialist Coach,1,hierarchical
760,772,Tampa Bay Buccaneers,2022,Coordinator,Specialist Coach,1,hierarchical
766,767,Tampa Bay Buccaneers,2022,Coordinator,Specialist Coach,1,hierarchical
766,769,Tampa Bay Buccaneers,2022,Coordinator,Specialist Coach,1,hierarchical
766,772,Tampa Bay Buccaneers,2022,Coordinator,Specialist Coach,1,hierarchical
720,767,Tampa Bay Buccaneers,2022,Coordinator,Specialist Coach,1,hierarchical
720,769,Tampa Bay Buccaneers,2022,Coordinator,Specialist Coach,1,hierarchical
720,772,Tampa Bay Buccaneers,2022,Coordinator,Specialist Coach,1,hierarchical
756,767,Tampa Bay Buccaneers,2022,Coordinator,Specialist Coach,1,hierarchical
756,769,Tampa Bay Buccaneers,2022,Coordinator,Specialist Coach,1,hierarchical
756,772,Tampa Bay Buccaneers,2022,Coordinator,Specialist Coach,1,hierarchical
179,760,Tampa Bay Buccaneers,2022,Head Coach,Coordinator,1,hierarchical
179,767,Tampa Bay Buccaneers,2022,Head Coach,Specialist Coach,1,hierarchical
179,766,Tampa Bay Buccaneers,2022,Head Coach,Coordinator,1,hierarchical
179,720,Tampa Bay Buccaneers,2022,Head Coach,Coordinator,1,hierarchical
179,769,Tampa Bay Buccaneers,2022,Head Coach,Specialist Coach,1,hierarchical
179,772,Tampa Bay Buccaneers,2022,Head Coach,Specialist Coach,1,hierarchical
179,756,Tampa Bay Buccaneers,2022,Head Coach,Coordinator,1,hierarchical
289,760,Tampa Bay Buccaneers,2022,Head Coach,Coordinator,1,hierarchical
289,767,Tampa Bay Buccaneers,2022,Head Coach,Specialist Coach,1,hierarchical
289,766,Tampa Bay Buccaneers,2022,Head Coach,Coordinator,1,hierarchical
289,720,Tampa Bay Buccaneers,2022,Head Coach,Coordinator,1,hierarchical
289,769,Tampa Bay Buccaneers,2022,Head Coach,Specialist Coach,1,hierarchical
289,772,Tampa Bay Buccaneers,2022,Head Coach,Specialist Coach,1,hierarchical
289,756,Tampa Bay Buccaneers,2022,Head Coach,Coordinator,1,hierarchical
766,767,Tampa Bay Buccaneers,2023,Coordinator,Specialist Coach,1,hierarchical
766,768,Tampa Bay Buccaneers,2023,Coordinator,Specialist Coach,1,hierarchical
766,769,Tampa Bay Buccaneers,2023,Coordinator,Specialist Coach,1,hierarchical
760,767,Tampa Bay Buccaneers,2023,Coordinator,Specialist Coach,1,hierarchical
760,768,Tampa Bay Buccaneers,2023,Coordinator,Specialist Coach,1,hierarchical
760,769,Tampa Bay Buccaneers,2023,Coordinator,Specialist Coach,1,hierarchical
720,767,Tampa Bay Buccaneers,2023,Coordinator,Specialist Coach,1,hierarchical
720,768,Tampa Bay Buccaneers,2023,Coordinator,Specialist Coach,1,hierarchical
720,769,Tampa Bay Buccaneers,2023,Coordinator,Specialist Coach,1,hierarchical
473,767,Tampa Bay Buccaneers,2023,Coordinator,Specialist Coach,1,hierarchical
473,768,Tampa Bay Buccaneers,2023,Coordinator,Specialist Coach,1,hierarchical
473,769,Tampa Bay Buccaneers,2023,Coordinator,Specialist Coach,1,hierarchical
179,766,Tampa Bay Buccaneers,2023,Head Coach,Coordinator,1,hierarchical
179,760,Tampa Bay Buccaneers,2023,Head Coach,Coordinator,1,hierarchical
179,767,Tampa Bay Buccaneers,2023,Head Coach,Specialist Coach,1,hierarchical
179,768,Tampa Bay Buccaneers,2023,Head Coach,Specialist Coach,1,hierarchical
179,720,Tampa Bay Buccaneers,2023,Head Coach,Coordinator,1,hierarchical
179,769,Tampa Bay Buccaneers,2023,Head Coach,Specialist Coach,1,hierarchical
179,473,Tampa Bay Buccaneers,2023,Head Coach,Coordinator,1,hierarchical
289,766,Tampa Bay Buccaneers,2023,Head Coach,Coordinator,1,hierarchical
289,760,Tampa Bay Buccaneers,2023,Head Coach,Coordinator,1,hierarchical
289,767,Tampa Bay Buccaneers,2023,Head Coach,Specialist Coach,1,hierarchical
289,768,Tampa Bay Buccaneers,2023,Head Coach,Specialist Coach,1,hierarchical
289,720,Tampa Bay Buccaneers,2023,Head Coach,Coordinator,1,hierarchical
289,769,Tampa Bay Buccaneers,2023,Head Coach,Specialist Coach,1,hierarchical
289,473,Tampa Bay Buccaneers,2023,Head Coach,Coordinator,1,hierarchical
674,767,Tampa Bay Buccaneers,2024,Coordinator,Specialist Coach,1,hierarchical
674,768,Tampa Bay Buccaneers,2024,Coordinator,Specialist Coach,1,hierarchical
674,769,Tampa Bay Buccaneers,2024,Coordinator,Specialist Coach,1,hierarchical
766,767,Tampa Bay Buccaneers,2024,Coordinator,Specialist Coach,1,hierarchical
766,768,Tampa Bay Buccaneers,2024,Coordinator,Specialist Coach,1,hierarchical
766,769,Tampa Bay Buccaneers,2024,Coordinator,Specialist Coach,1,hierarchical
720,767,Tampa Bay Buccaneers,2024,Coordinator,Specialist Coach,1,hierarchical
720,768,Tampa Bay Buccaneers,2024,Coordinator,Specialist Coach,1,hierarchical
720,769,Tampa Bay Buccaneers,2024,Coordinator,Specialist Coach,1,hierarchical
770,767,Tampa Bay Buccaneers,2024,Coordinator,Specialist Coach,1,hierarchical
770,768,Tampa Bay Buccaneers,2024,Coordinator,Specialist Coach,1,hierarchical
770,769,Tampa Bay Buccaneers,2024,Coordinator,Specialist Coach,1,hierarchical
771,767,Tampa Bay Buccaneers,2024,Coordinator,Specialist Coach,1,hierarchical
771,768,Tampa Bay Buccaneers,2024,Coordinator,Specialist Coach,1,hierarchical
771,769,Tampa Bay Buccaneers,2024,Coordinator,Specialist Coach,1,hierarchical
289,674,Tampa Bay Buccaneers,2024,Head Coach,Coordinator,1,hierarchical
289,767,Tampa Bay Buccaneers,2024,Head Coach,Specialist Coach,1,hierarchical
289,768,Tampa Bay Buccaneers,2024,Head Coach,Specialist Coach,1,hierarchical
289,766,Tampa Bay Buccaneers,2024,Head Coach,Coordinator,1,hierarchical
289,720,Tampa Bay Buccaneers,2024,Head Coach,Coordinator,1,hierarchical
289,769,Tampa Bay Buccaneers,2024,Head Coach,Specialist Coach,1,hierarchical
289,770,Tampa Bay Buccaneers,2024,Head Coach,Coordinator,1,hierarchical
289,771,Tampa Bay Buccaneers,2024,Head Coach,Coordinator,1,hierarchical
828,767,Tampa Bay Buccaneers,2025,Coordinator,Specialist Coach,1,hierarchical
828,176,Tampa Bay Buccaneers,2025,Coordinator,Specialist Coach,1,hierarchical
770,767,Tampa Bay Buccaneers,2025,Coordinator,Specialist Coach,1,hierarchical
770,176,Tampa Bay Buccaneers,2025,Coordinator,Specialist Coach,1,hierarchical
289,828,Tampa Bay Buccaneers,2025,Head Coach,Coordinator,1,hierarchical
289,770,Tampa Bay Buccaneers,2025,Head Coach,Coordinator,1,hierarchical
289,829,Tampa Bay Buccaneers,2025,Head Coach,Coordinator,1,hierarchical
289,674,Tampa Bay Buccaneers,2025,Head Coach,Coordinator,1,hierarchical
289,767,Tampa Bay Buccaneers,2025,Head Coach,Specialist Coach,1,hierarchical
289,766,Tampa Bay Buccaneers,2025,Head Coach,Coordinator,1,hierarchical
289,176,Tampa Bay Buccaneers,2025,Head Coach,Specialist Coach,1,hierarchical
829,767,Tampa Bay Buccaneers,2025,Coordinator,Specialist Coach,1,hierarchical
829,176,Tampa Bay Buccaneers,2025,Coordinator,Specialist Coach,1,hierarchical
674,767,Tampa Bay Buccaneers,2025,Coordinator,Specialist Coach,1,hierarchical
674,176,Tampa Bay Buccaneers,2025,Coordinator,Specialist Coach,1,hierarchical
766,767,Tampa Bay Buccaneers,2025,Coordinator,Specialist Coach,1,hierarchical
766,176,Tampa Bay Buccaneers,2025,Coordinator,Specialist Coach,1,hierarchical
9,507,Tennessee Titans,1980,Head Coach,Coordinator,1,hierarchical
507,20,Tennessee Titans,1981,Head Coach,Coordinator,1,hierarchical
507,240,Tennessee Titans,1981,Head Coach,Coordinator,1,hierarchical
240,1344,Tennessee Titans,1982,Coordinator,Specialist Coach,1,hierarchical
507,240,Tennessee Titans,1982,Head Coach,Coordinator,1,hierarchical
507,1344,Tennessee Titans,1982,Head Coach,Specialist Coach,1,hierarchical
507,147,Tennessee Titans,1983,Head Coach,Coordinator,1,hierarchical
507,1342,Tennessee Titans,1983,Head Coach,Coordinator,1,hierarchical
1343,1342,Tennessee Titans,1984,Head Coach,Coordinator,1,hierarchical
1343,603,Tennessee Titans,1984,Head Coach,Coordinator,1,hierarchical
1343,603,Tennessee Titans,1985,Head Coach,Coordinator,1,hierarchical
1343,1345,Tennessee Titans,1985,Head Coach,Coordinator,1,hierarchical
603,566,Tennessee Titans,1986,Head Coach,Coordinator,1,hierarchical
420,47,Tennessee Titans,1990,Coordinator,Specialist Coach,1,hierarchical
109,47,Tennessee Titans,1990,Coordinator,Specialist Coach,1,hierarchical
118,47,Tennessee Titans,1990,Head Coach,Specialist Coach,1,hierarchical
118,420,Tennessee Titans,1990,Head Coach,Coordinator,1,hierarchical
118,109,Tennessee Titans,1990,Head Coach,Coordinator,1,hierarchical
420,47,Tennessee Titans,1991,Coordinator,Specialist Coach,1,hierarchical
109,47,Tennessee Titans,1991,Coordinator,Specialist Coach,1,hierarchical
118,47,Tennessee Titans,1991,Head Coach,Specialist Coach,1,hierarchical
118,420,Tennessee Titans,1991,Head Coach,Coordinator,1,hierarchical
118,109,Tennessee Titans,1991,Head Coach,Coordinator,1,hierarchical
118,109,Tennessee Titans,1992,Head Coach,Coordinator,1,hierarchical
118,47,Tennessee Titans,1992,Head Coach,Specialist Coach,1,hierarchical
118,420,Tennessee Titans,1992,Head Coach,Coordinator,1,hierarchical
109,47,Tennessee Titans,1992,Coordinator,Specialist Coach,1,hierarchical
420,47,Tennessee Titans,1992,Coordinator,Specialist Coach,1,hierarchical
199,614,Tennessee Titans,1993,Coordinator,Specialist Coach,1,hierarchical
109,614,Tennessee Titans,1993,Coordinator,Specialist Coach,1,hierarchical
118,614,Tennessee Titans,1993,Head Coach,Specialist Coach,1,hierarchical
118,199,Tennessee Titans,1993,Head Coach,Coordinator,1,hierarchical
118,109,Tennessee Titans,1993,Head Coach,Coordinator,1,hierarchical
206,614,Tennessee Titans,1994,Coordinator,Specialist Coach,1,hierarchical
1041,614,Tennessee Titans,1994,Coordinator,Specialist Coach,1,hierarchical
109,614,Tennessee Titans,1994,Head Coach,Specialist Coach,1,hierarchical
109,206,Tennessee Titans,1994,Head Coach,Coordinator,1,hierarchical
109,1041,Tennessee Titans,1994,Head Coach,Coordinator,1,hierarchical
118,614,Tennessee Titans,1994,Head Coach,Specialist Coach,1,hierarchical
118,206,Tennessee Titans,1994,Head Coach,Coordinator,1,hierarchical
118,1041,Tennessee Titans,1994,Head Coach,Coordinator,1,hierarchical
1,579,Tennessee Titans,1995,Coordinator,Specialist Coach,1,hierarchical
1,589,Tennessee Titans,1995,Coordinator,Specialist Coach,1,hierarchical
1,1041,Tennessee Titans,1995,Coordinator,Specialist Coach,1,hierarchical
111,579,Tennessee Titans,1995,Coordinator,Specialist Coach,1,hierarchical
111,589,Tennessee Titans,1995,Coordinator,Specialist Coach,1,hierarchical
111,1041,Tennessee Titans,1995,Coordinator,Specialist Coach,1,hierarchical
206,579,Tennessee Titans,1995,Head Coach,Specialist Coach,1,hierarchical
206,1,Tennessee Titans,1995,Head Coach,Coordinator,1,hierarchical
206,589,Tennessee Titans,1995,Head Coach,Specialist Coach,1,hierarchical
206,1041,Tennessee Titans,1995,Head Coach,Specialist Coach,1,hierarchical
206,111,Tennessee Titans,1995,Head Coach,Coordinator,1,hierarchical
206,183,Tennessee Titans,1996,Head Coach,Specialist Coach,1,hierarchical
206,1,Tennessee Titans,1996,Head Coach,Coordinator,1,hierarchical
206,589,Tennessee Titans,1996,Head Coach,Specialist Coach,1,hierarchical
206,1041,Tennessee Titans,1996,Head Coach,Specialist Coach,1,hierarchical
206,111,Tennessee Titans,1996,Head Coach,Coordinator,1,hierarchical
1,183,Tennessee Titans,1996,Coordinator,Specialist Coach,1,hierarchical
1,589,Tennessee Titans,1996,Coordinator,Specialist Coach,1,hierarchical
1,1041,Tennessee Titans,1996,Coordinator,Specialist Coach,1,hierarchical
111,183,Tennessee Titans,1996,Coordinator,Specialist Coach,1,hierarchical
111,589,Tennessee Titans,1996,Coordinator,Specialist Coach,1,hierarchical
111,1041,Tennessee Titans,1996,Coordinator,Specialist Coach,1,hierarchical
47,345,Tennessee Titans,1997,Coordinator,Specialist Coach,1,hierarchical
47,583,Tennessee Titans,1997,Coordinator,Specialist Coach,1,hierarchical
87,345,Tennessee Titans,1997,Coordinator,Specialist Coach,1,hierarchical
87,583,Tennessee Titans,1997,Coordinator,Specialist Coach,1,hierarchical
206,345,Tennessee Titans,1997,Head Coach,Specialist Coach,1,hierarchical
206,47,Tennessee Titans,1997,Head Coach,Coordinator,1,hierarchical
206,583,Tennessee Titans,1997,Head Coach,Specialist Coach,1,hierarchical
206,87,Tennessee Titans,1997,Head Coach,Coordinator,1,hierarchical
47,345,Tennessee Titans,1998,Coordinator,Specialist Coach,1,hierarchical
87,345,Tennessee Titans,1998,Coordinator,Specialist Coach,1,hierarchical
206,345,Tennessee Titans,1998,Head Coach,Specialist Coach,1,hierarchical
206,47,Tennessee Titans,1998,Head Coach,Coordinator,1,hierarchical
206,87,Tennessee Titans,1998,Head Coach,Coordinator,1,hierarchical
47,451,Tennessee Titans,1999,Coordinator,Specialist Coach,1,hierarchical
87,451,Tennessee Titans,1999,Coordinator,Specialist Coach,1,hierarchical
52,451,Tennessee Titans,1999,Head Coach,Specialist Coach,1,hierarchical
52,47,Tennessee Titans,1999,Head Coach,Coordinator,1,hierarchical
52,87,Tennessee Titans,1999,Head Coach,Coordinator,1,hierarchical
206,451,Tennessee Titans,1999,Head Coach,Specialist Coach,1,hierarchical
206,47,Tennessee Titans,1999,Head Coach,Coordinator,1,hierarchical
206,87,Tennessee Titans,1999,Head Coach,Coordinator,1,hierarchical
47,498,Tennessee Titans,2000,Coordinator,Specialist Coach,1,hierarchical
47,502,Tennessee Titans,2000,Coordinator,Specialist Coach,1,hierarchical
415,498,Tennessee Titans,2000,Coordinator,Specialist Coach,1,hierarchical
415,502,Tennessee Titans,2000,Coordinator,Specialist Coach,1,hierarchical
52,47,Tennessee Titans,2000,Head Coach,Coordinator,1,hierarchical
52,498,Tennessee Titans,2000,Head Coach,Specialist Coach,1,hierarchical
52,415,Tennessee Titans,2000,Head Coach,Coordinator,1,hierarchical
52,502,Tennessee Titans,2000,Head Coach,Specialist Coach,1,hierarchical
206,47,Tennessee Titans,2000,Head Coach,Coordinator,1,hierarchical
206,498,Tennessee Titans,2000,Head Coach,Specialist Coach,1,hierarchical
206,415,Tennessee Titans,2000,Head Coach,Coordinator,1,hierarchical
206,502,Tennessee Titans,2000,Head Coach,Specialist Coach,1,hierarchical
451,501,Tennessee Titans,2001,Coordinator,Specialist Coach,1,hierarchical
451,498,Tennessee Titans,2001,Coordinator,Specialist Coach,1,hierarchical
415,501,Tennessee Titans,2001,Coordinator,Specialist Coach,1,hierarchical
415,498,Tennessee Titans,2001,Coordinator,Specialist Coach,1,hierarchical
124,501,Tennessee Titans,2001,Head Coach,Specialist Coach,1,hierarchical
124,451,Tennessee Titans,2001,Head Coach,Coordinator,1,hierarchical
124,498,Tennessee Titans,2001,Head Coach,Specialist Coach,1,hierarchical
124,415,Tennessee Titans,2001,Head Coach,Coordinator,1,hierarchical
52,501,Tennessee Titans,2001,Head Coach,Specialist Coach,1,hierarchical
52,451,Tennessee Titans,2001,Head Coach,Coordinator,1,hierarchical
52,498,Tennessee Titans,2001,Head Coach,Specialist Coach,1,hierarchical
52,415,Tennessee Titans,2001,Head Coach,Coordinator,1,hierarchical
206,501,Tennessee Titans,2001,Head Coach,Specialist Coach,1,hierarchical
206,451,Tennessee Titans,2001,Head Coach,Coordinator,1,hierarchical
206,498,Tennessee Titans,2001,Head Coach,Specialist Coach,1,hierarchical
206,415,Tennessee Titans,2001,Head Coach,Coordinator,1,hierarchical
451,501,Tennessee Titans,2002,Coordinator,Specialist Coach,1,hierarchical
451,4,Tennessee Titans,2002,Coordinator,Specialist Coach,1,hierarchical
415,501,Tennessee Titans,2002,Coordinator,Specialist Coach,1,hierarchical
415,4,Tennessee Titans,2002,Coordinator,Specialist Coach,1,hierarchical
124,501,Tennessee Titans,2002,Head Coach,Specialist Coach,1,hierarchical
124,451,Tennessee Titans,2002,Head Coach,Coordinator,1,hierarchical
124,4,Tennessee Titans,2002,Head Coach,Specialist Coach,1,hierarchical
124,415,Tennessee Titans,2002,Head Coach,Coordinator,1,hierarchical
52,501,Tennessee Titans,2002,Head Coach,Specialist Coach,1,hierarchical
52,451,Tennessee Titans,2002,Head Coach,Coordinator,1,hierarchical
52,4,Tennessee Titans,2002,Head Coach,Specialist Coach,1,hierarchical
52,415,Tennessee Titans,2002,Head Coach,Coordinator,1,hierarchical
206,501,Tennessee Titans,2002,Head Coach,Specialist Coach,1,hierarchical
206,451,Tennessee Titans,2002,Head Coach,Coordinator,1,hierarchical
206,4,Tennessee Titans,2002,Head Coach,Specialist Coach,1,hierarchical
206,415,Tennessee Titans,2002,Head Coach,Coordinator,1,hierarchical
206,415,Tennessee Titans,2003,Head Coach,Coordinator,1,hierarchical
206,501,Tennessee Titans,2003,Head Coach,Specialist Coach,1,hierarchical
206,451,Tennessee Titans,2003,Head Coach,Coordinator,1,hierarchical
206,4,Tennessee Titans,2003,Head Coach,Specialist Coach,1,hierarchical
52,415,Tennessee Titans,2003,Head Coach,Coordinator,1,hierarchical
52,501,Tennessee Titans,2003,Head Coach,Specialist Coach,1,hierarchical
52,451,Tennessee Titans,2003,Head Coach,Coordinator,1,hierarchical
52,4,Tennessee Titans,2003,Head Coach,Specialist Coach,1,hierarchical
124,415,Tennessee Titans,2003,Head Coach,Coordinator,1,hierarchical
124,501,Tennessee Titans,2003,Head Coach,Specialist Coach,1,hierarchical
124,451,Tennessee Titans,2003,Head Coach,Coordinator,1,hierarchical
124,4,Tennessee Titans,2003,Head Coach,Specialist Coach,1,hierarchical
415,501,Tennessee Titans,2003,Coordinator,Specialist Coach,1,hierarchical
415,4,Tennessee Titans,2003,Coordinator,Specialist Coach,1,hierarchical
451,501,Tennessee Titans,2003,Coordinator,Specialist Coach,1,hierarchical
451,4,Tennessee Titans,2003,Coordinator,Specialist Coach,1,hierarchical
52,451,Tennessee Titans,2004,Head Coach,Coordinator,1,hierarchical
52,4,Tennessee Titans,2004,Head Coach,Specialist Coach,1,hierarchical
52,415,Tennessee Titans,2004,Head Coach,Coordinator,1,hierarchical
451,4,Tennessee Titans,2004,Coordinator,Specialist Coach,1,hierarchical
415,4,Tennessee Titans,2004,Coordinator,Specialist Coach,1,hierarchical
206,451,Tennessee Titans,2004,Head Coach,Coordinator,1,hierarchical
206,4,Tennessee Titans,2004,Head Coach,Specialist Coach,1,hierarchical
206,415,Tennessee Titans,2004,Head Coach,Coordinator,1,hierarchical
451,4,Tennessee Titans,2005,Coordinator,Specialist Coach,1,hierarchical
499,4,Tennessee Titans,2005,Coordinator,Specialist Coach,1,hierarchical
